   GoodVibes v3.0.1 2025/01/20 15:27:11,,,,,,,,,,,,
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).,,,,,,,,
o  3e-pcy3-e17-et2-h2o,-2197.454759,-2196.227575,0.833992,-2196.561604,0.150095,0.133988,-2196.711699,-2196.695592,           C1,,,
o  3e-pcy3-e18-ts-et2-et3,-2197.431659,-2196.204986,0.833067,-2196.539877,0.148123,0.133211,-2196.688,-2196.673088,-129.18,           C1,,
o  3e-pcy3-e19-et3-bpinoh,-2197.461338,-2196.238345,0.834727,-2196.568561,0.145173,0.13177,-2196.713734,-2196.700332,           C1,,,
o  3h-ptbu3-e01-ecrxt,-1889.051458,-1888.054114,0.698881,-1888.299998,0.116528,0.109813,-1888.416526,-1888.409811,           C1,,,
o  3h-ptbu3-e02-ts-ecrxt-ec1,-1889.038201,-1888.036792,0.697283,-1888.288695,0.115441,0.109393,-1888.404136,-1888.398088,-8.22,           C1,,
o  3h-ptbu3-e03-ec1,-1889.039962,-1888.041034,0.698055,-1888.289162,0.117319,0.110291,-1888.406481,-1888.399453,           C1,,,
o  3h-ptbu3-e04-ts-ec1-ec2,-1889.026696,-1888.031921,0.696577,-1888.277565,0.117097,0.109945,-1888.394662,-1888.38751,-239.43,           C1,,
o  3h-ptbu3-e05-ec2,-1889.099538,-1888.097881,0.699354,-1888.347724,0.117855,0.109543,-1888.46558,-1888.457267,           C1,,,
o  3h-ptbu3-e06-ec2-h2o,-1965.483904,-1964.407077,0.724588,-1964.704291,0.122786,0.114559,-1964.827077,-1964.81885,           C1,,,
o  3h-ptbu3-e07-ts-ec2-ec3,-1965.473947,-1964.391338,0.722406,-1964.696185,0.123773,0.115154,-1964.819958,-1964.811339,-64.19,           C1,,
o  3h-ptbu3-e08-ec3-bpinoh,-1965.480474,-1964.402363,0.723133,-1964.701841,0.124275,0.115444,-1964.826116,-1964.817285,           C1,,,
o  3h-ptbu3-e12-etrxt,-1889.05516,-1888.056751,0.69803,-1888.304121,0.120121,0.110576,-1888.424242,-1888.414697,           C1,,,
o  3h-ptbu3-e13-ts-etrxt-et1,-1889.04023,-1888.040457,0.698361,-1888.290067,0.114719,0.108185,-1888.404786,-1888.398252,-48.39,           C1,,
o  3h-ptbu3-e14-et1,-1889.055118,-1888.055919,0.697983,-1888.304178,0.117757,0.110598,-1888.421935,-1888.414776,           C1,,,
o  3h-ptbu3-e15-ts-et1-et2,-1889.032895,-1888.036884,0.696942,-1888.283312,0.118099,0.11009,-1888.401412,-1888.393402,-199.75,           C1,,
o  3h-ptbu3-e16-et2,-1889.056926,-1888.056866,0.698078,-1888.305148,0.121586,0.112467,-1888.426733,-1888.417614,           C1,,,
o  3h-ptbu3-e17-et2-h2o,-1965.438299,-1964.365688,0.722229,-1964.659351,0.129136,0.118778,-1964.788487,-1964.778129,           C1,,,
o  3h-ptbu3-e18-ts-et2-et3,-1965.423114,-1964.347467,0.720792,-1964.645451,0.128489,0.118783,-1964.77394,-1964.764234,-160.76,           C1,,
o  3h-ptbu3-e19-et3-bpinoh,-1965.449517,-1964.38024,0.722822,-1964.670984,0.125634,0.116289,-1964.796618,-1964.787274,           C1,,,
o  3j-iprjohnphos-e01-ecrxt,-2115.047632,-2113.911737,0.692695,-2114.300289,0.130911,0.120622,-2114.4312,-2114.420911,           C1,,,
o  3j-iprjohnphos-e02-ts-ecrxt-ec1,-2115.028341,-2113.894593,0.691396,-2114.282687,0.129122,0.120339,-2114.411809,-2114.403026,-87.27,           C1,,
o  3j-iprjohnphos-e03-ec1,-2115.03986,-2113.906514,0.691688,-2114.293213,0.130966,0.121683,-2114.424179,-2114.414896,           C1,,,
o  3j-iprjohnphos-e04-ts-ec1-ec2,-2115.035875,-2113.900825,0.69081,-2114.29049,0.129686,0.120976,-2114.420175,-2114.411465,-183.26,           C1,,
o  3j-iprjohnphos-e05-ec2,-2115.099014,-2113.960997,0.693181,-2114.35127,0.132272,0.120633,-2114.483542,-2114.471903,           C1,,,
o  3j-iprjohnphos-e06-ec2-h2o,-2191.482752,-2190.268125,0.718393,-2190.707152,0.137808,0.125548,-2190.84496,-2190.8327,           C1,,,
o  3j-iprjohnphos-e07-ts-ec2-ec3,-2191.473288,-2190.25543,0.717603,-2190.699108,0.133667,0.124335,-2190.832775,-2190.823443,-46.32,           C1,,
o  3j-iprjohnphos-e08-ec3-bpinoh,-2191.48476,-2190.272909,0.718891,-2190.709028,0.135852,0.124812,-2190.844881,-2190.83384,           C1,,,
o  3j-iprjohnphos-e12-etrxt,-2115.05069,-2113.914868,0.692474,-2114.303629,0.130477,0.120864,-2114.434106,-2114.424492,           C1,,,
o  3j-iprjohnphos-e13-ts-etrxt-et1,-2115.028827,-2113.894349,0.69148,-2114.283217,0.129475,0.12003,-2114.412692,-2114.403247,-48.65,           C1,,
o  3j-iprjohnphos-e14-et1,-2115.050439,-2113.918001,0.691844,-2114.303788,0.130576,0.121371,-2114.434363,-2114.425159,           C1,,,
o  3j-iprjohnphos-e15-ts-et1-et2,-2115.03243,-2113.900764,0.691011,-2114.286881,0.131768,0.120992,-2114.418649,-2114.407873,-208.37,           C1,,
o  3j-iprjohnphos-e16-et2,-2115.05483,-2113.921064,0.692038,-2114.307168,0.136085,0.123437,-2114.443253,-2114.430605,           C1,,,
o  3j-iprjohnphos-e17-et2-h2o,-2191.436023,-2190.224339,0.717645,-2190.660053,0.139373,0.128857,-2190.799427,-2190.78891,           C1,,,
o  3j-iprjohnphos-e18-ts-et2-et3,-2191.41829,-2190.209722,0.715875,-2190.644413,0.138649,0.128102,-2190.783061,-2190.772515,-141.52,           C1,,
o  3j-iprjohnphos-e19-et3-bpinoh,-2191.441186,-2190.234863,0.716193,-2190.666636,0.140801,0.128471,-2190.807437,-2190.795106,           C1,,,
o  3m-cyjohnphos-e01-ecrxt,-2348.228453,-2346.933613,0.821773,-2347.347475,0.144626,0.133683,-2347.492101,-2347.481159,           C1,,,
o  3m-cyjohnphos-e02-ts-ecrxt-ec1,-2348.211843,-2346.920134,0.820823,-2347.332204,0.143802,0.133128,-2347.476006,-2347.465332,-83.51,           C1,,
o  3m-cyjohnphos-e03-ec1,-2348.232724,-2346.938319,0.821795,-2347.351849,0.143382,0.13336,-2347.495231,-2347.48521,           C1,,,
o  3m-cyjohnphos-e04-ts-ec1-ec2,-2348.218633,-2346.926036,0.820261,-2347.339289,0.144738,0.133642,-2347.484027,-2347.472931,-175.04,           C1,,
o  3m-cyjohnphos-e05-ec2,-2348.282728,-2346.98567,0.822684,-2347.401016,0.146897,0.133127,-2347.547912,-2347.534142,           C1,,,
o  3m-cyjohnphos-e06-ec2-h2o,-2424.667445,-2423.288788,0.846529,-2423.758121,0.155954,0.140784,-2423.914075,-2423.898905,           C1,,,
o  3m-cyjohnphos-e07-ts-ec2-ec3,-2424.660789,-2423.284695,0.846652,-2423.752738,0.150168,0.137587,-2423.902906,-2423.890324,-50.31,           C1,,
o  3m-cyjohnphos-e08-ec3-bpinoh,-2424.669482,-2423.298852,0.848466,-2423.759761,0.150098,0.137267,-2423.909859,-2423.897028,           C1,,,
o  3m-cyjohnphos-e12-etrxt,-2348.230758,-2346.937025,0.821823,-2347.349503,0.147357,0.134091,-2347.496861,-2347.483594,           C1,,,
o  3m-cyjohnphos-e13-ts-etrxt-et1,-2348.219493,-2346.921917,0.82119,-2347.339628,0.143535,0.133035,-2347.483163,-2347.472664,-38.19,           C1,,
o  3m-cyjohnphos-e14-et1,-2348.232535,-2346.942894,0.821349,-2347.351749,0.145424,0.134197,-2347.497172,-2347.485946,           C1,,,
o  3m-cyjohnphos-e15-ts-et1-et2,-2348.210803,-2346.91845,0.820064,-2347.331381,0.147485,0.134246,-2347.478866,-2347.465627,-191.43,           C1,,
o  3m-cyjohnphos-e16-et2,-2348.230915,-2346.937892,0.820988,-2347.349571,0.150861,0.136556,-2347.500432,-2347.486127,           C1,,,
o  3m-cyjohnphos-e17-et2-h2o,-2424.614657,-2423.24458,0.845247,-2423.705993,0.15864,0.142237,-2423.864633,-2423.84823,           C1,,,
o  3m-cyjohnphos-e18-ts-et2-et3,-2424.59789,-2423.222349,0.844497,-2423.689977,0.156666,0.142596,-2423.846643,-2423.832573,-96.5,           C1,,
o  3m-cyjohnphos-e19-et3-bpinoh,-2424.625745,-2423.258726,0.846115,-2423.716841,0.156973,0.140841,-2423.873815,-2423.857682,           C1,,,
o  3t-tbujohnphos-e01-ecrxt,-2193.546883,-2192.355348,0.746921,-2192.742021,0.134131,0.123977,-2192.876153,-2192.865998,           C1,,,
o  3t-tbujohnphos-e02-ts-ecrxt-ec1,-2193.528867,-2192.339541,0.745645,-2192.725708,0.131269,0.12351,-2192.856976,-2192.849218,-66.11,           C1,,
o  3t-tbujohnphos-e03-ec1,-2193.539294,-2192.347797,0.746093,-2192.734968,0.133465,0.12499,-2192.868433,-2192.859958,           C1,,,
o  3t-tbujohnphos-e04-ts-ec1-ec2,-2193.529537,-2192.341209,0.744483,-2192.727088,0.133185,0.12415,-2192.860273,-2192.851239,-198.65,           C1,,
o  3t-tbujohnphos-e05-ec2,-2193.594836,-2192.401967,0.747653,-2192.78932,0.136101,0.123716,-2192.925421,-2192.913036,           C1,,,
o  3t-tbujohnphos-e06-ec2-h2o,-2269.974889,-2268.707124,0.772729,-2269.141719,0.140622,0.128734,-2269.28234,-2269.270452,           C1,,,
o  3t-tbujohnphos-e07-ts-ec2-ec3,-2269.967712,-2268.699509,0.771159,-2269.136362,0.138498,0.128114,-2269.274859,-2269.264475,-73.2,           C1,,
o  3t-tbujohnphos-e08-ec3-bpinoh,-2269.982562,-2268.71753,0.773152,-2269.149561,0.136776,0.12747,-2269.286337,-2269.277031,           C1,,,
o  3t-tbujohnphos-e12-etrxt,-2193.558547,-2192.36764,0.747142,-2192.753764,0.132393,0.123191,-2192.886156,-2192.876954,           C1,,,
o  3t-tbujohnphos-e13-ts-etrxt-et1,-2193.537684,-2192.346951,0.746542,-2192.734192,0.13005,0.122044,-2192.864241,-2192.856236,-30.19,           C1,,
o  3t-tbujohnphos-e14-et1,-2193.552909,-2192.366816,0.746492,-2192.748532,0.1327,0.123839,-2192.881232,-2192.87237,           C1,,,
o  3t-tbujohnphos-e15-ts-et1-et2,-2193.538828,-2192.35414,0.745568,-2192.7358,0.132469,0.123212,-2192.868269,-2192.859012,-216.15,           C1,,
o  3t-tbujohnphos-e16-et2,-2193.562181,-2192.374537,0.746306,-2192.757254,0.137346,0.125779,-2192.8946,-2192.883033,           C1,,,
o  3t-tbujohnphos-e17-et2-h2o,-2269.942827,-2268.672713,0.77062,-2269.110158,0.14409,0.132548,-2269.254249,-2269.242707,           C1,,,
o  3t-tbujohnphos-e18-ts-et2-et3,-2269.921972,-2268.659041,0.76969,-2269.090794,0.142871,0.131343,-2269.233665,-2269.222136,-131.17,           C1,,
o  3t-tbujohnphos-e19-et3-bpinoh,-2269.949777,-2268.687085,0.770835,-2269.117613,0.142312,0.130781,-2269.259926,-2269.248394,           C1,,,
o  base-reactants-6cnnaphboh2,-653.432666,-652.919864,0.166285,-653.24987,0.058801,0.05731,-653.308671,-653.30718,           Cs,,,
o  base-reactants-6cnnaphbpin,-887.784489,-887.114641,0.309176,-887.450456,0.072498,0.06867,-887.522955,-887.519126,           C1,,,
o  base-reactants-6cnnaph,-477.551767,-477.217088,0.142678,-477.397092,0.04788,0.047719,-477.444972,-477.444811,           Cs,,,
o  base-reactants-6omenaphboh2,-675.696392,-675.159174,0.19913,-675.479786,0.059366,0.057926,-675.539152,-675.537712,           Cs,,,
o  base-reactants-6omenaphbpin,-910.048279,-909.3543,0.342061,-909.680425,0.072975,0.069208,-909.7534,-909.749633,           C1,,,
o  base-reactants-6omenaph,-499.815077,-499.456674,0.175533,-499.626606,0.048428,0.048249,-499.675035,-499.674855,           Cs,,,
o  3e-pcy3-6cn01-rxt,-1978.878681,-1977.807825,0.665739,-1978.163611,0.132004,0.120795,-1978.295615,-1978.284407,           C1,,,
o  3e-pcy3-6cn02-ts-rxt-c1,-1978.854911,-1977.782527,0.664831,-1978.141331,0.128433,0.119836,-1978.269764,-1978.261167,-109.48,           C1,,
o  3e-pcy3-6cn03-c1,-1978.869546,-1977.796595,0.665075,-1978.154935,0.130051,0.121423,-1978.284986,-1978.276357,           C1,,,
o  3e-pcy3-6cn04-ts-c1-c2,-1978.861312,-1977.790813,0.664203,-1978.148087,0.128419,0.12058,-1978.276506,-1978.268667,-130.63,           C1,,
o  3e-pcy3-6cn05-c2,-1978.92293,-1977.844166,0.666882,-1978.206988,0.131724,0.12029,-1978.338712,-1978.327278,           C1,,,
o  3e-pcy3-6cn06-c2-h2o,-2055.30814,-2054.149563,0.691425,-2054.564413,0.138672,0.126586,-2054.703085,-2054.690999,           C1,,,
o  3e-pcy3-6cn07-ts-c2-c3,-2055.29857,-2054.142767,0.691408,-2054.556206,0.133664,0.123744,-2054.689871,-2054.67995,-59.78,           C1,,
o  3e-pcy3-6cn08-c3-boh3,-2055.307687,-2054.156179,0.691032,-2054.564872,0.136295,0.125374,-2054.701166,-2054.690245,           C1,,,
o  3e-pcy3-6cn09-c3,-1802.983416,-1802.090033,0.640391,-1802.29761,0.12373,0.113567,-1802.42134,-1802.411177,           C1,,,
o  3e-pcy3-6cn10-ts-c3-c4,-1802.933154,-1802.043688,0.636728,-1802.251576,0.120228,0.112676,-1802.371804,-1802.364252,-687.01,           C1,,
o  3e-pcy3-6cn11-c4,-1802.957542,-1802.064499,0.642014,-1802.270568,0.120005,0.11277,-1802.390573,-1802.383338,           C1,,,
o  3e-pcy3-6cn12-ts-rxt-t1,-1978.864305,-1977.790678,0.66522,-1978.150535,0.129425,0.119007,-1978.27996,-1978.269542,-49.15,           C1,,
o  3e-pcy3-6cn13-t1,-1978.872517,-1977.800639,0.665181,-1978.157722,0.131697,0.121516,-1978.289419,-1978.279237,           C1,,,
o  3e-pcy3-6cn14-ts-t1-t2,-1978.85326,-1977.783205,0.663663,-1978.140212,0.133161,0.120904,-1978.273373,-1978.261116,-142.54,           C1,,
o  3e-pcy3-6cn15-t2,-1978.878818,-1977.809598,0.665404,-1978.163472,0.1356,0.122487,-1978.299072,-1978.285959,           C1,,,
o  3e-pcy3-6cn16-t2-h2o,-2055.261854,-2054.119558,0.689832,-2054.519325,0.140928,0.127719,-2054.660252,-2054.647044,           C1,,,
o  3e-pcy3-6cn17-ts-t2-t3,-2055.242561,-2054.098854,0.689045,-2054.500672,0.140855,0.128605,-2054.641527,-2054.629277,-105.09,           C1,,
o  3e-pcy3-6cn18-t3-boh3,-2055.258848,-2054.120992,0.69119,-2054.515883,0.136919,0.126264,-2054.652802,-2054.642147,           C1,,,
o  3e-pcy3-6cn19-t3,-1802.952343,-1802.056299,0.640355,-1802.26565,0.127456,0.115401,-1802.393107,-1802.381051,           C1,,,
o  3e-pcy3-6cn20-ts-t3-t4,-1802.918902,-1802.035742,0.635885,-1802.237868,0.122996,0.113316,-1802.360865,-1802.351184,-1139.4,           C1,,
o  3e-pcy3-6cn21-t4,-1802.963652,-1802.063917,0.640327,-1802.277176,0.126274,0.115139,-1802.403449,-1802.392315,           C1,,,
o  3e-pcy3-6cne01-ecrxt,-2213.226328,-2211.99643,0.809042,-2212.360048,0.141073,0.130312,-2212.501122,-2212.490361,           C1,,,
o  3e-pcy3-6cne02-ts-ecrxt-ec1,-2213.205032,-2211.978798,0.807179,-2212.340694,0.142232,0.130075,-2212.482926,-2212.470769,-79.57,           C1,,
o  3e-pcy3-6cne03-ec1,-2213.216321,-2211.989111,0.809001,-2212.350226,0.140364,0.130003,-2212.49059,-2212.480229,           C1,,,
o  3e-pcy3-6cne04-ts-ec1-ec2,-2213.212016,-2211.983193,0.807563,-2212.347475,0.140405,0.129986,-2212.48788,-2212.477461,-109.04,           C1,,
o  3e-pcy3-6cne05-ec2,-2213.271613,-2212.040496,0.809966,-2212.404593,0.143351,0.129566,-2212.547943,-2212.534159,           C1,,,
o  3e-pcy3-6cne06-ec2-h2o,-2289.658628,-2288.350993,0.834622,-2288.763948,0.151958,0.135159,-2288.915906,-2288.899107,           C1,,,
o  3e-pcy3-6cne07-ts-ec2-ec3,-2289.649311,-2288.339314,0.833725,-2288.756011,0.147998,0.134444,-2288.904009,-2288.890455,-61.47,           C1,,
o  3e-pcy3-6cne08-ec3-bpinoh,-2289.657854,-2288.349987,0.834037,-2288.76361,0.150659,0.135729,-2288.91427,-2288.899339,           C1,,,
o  3e-pcy3-6cne12-etrxt,-2213.231475,-2212.000658,0.808387,-2212.365402,0.144075,0.131054,-2212.509477,-2212.496456,           C1,,,
o  3e-pcy3-6cne13-ts-etrxt-et1,-2213.215499,-2211.98391,0.807736,-2212.350911,0.141762,0.129157,-2212.492673,-2212.480068,-39.74,           C1,,
o  3e-pcy3-6cne14-et1,-2213.224969,-2211.995354,0.807723,-2212.359331,0.144373,0.131634,-2212.503704,-2212.490965,           C1,,,
o  3e-pcy3-6cne15-ts-et1-et2,-2213.202953,-2211.9753,0.8066,-2212.338655,0.146547,0.131212,-2212.485202,-2212.469868,-184.37,           C1,,
o  3e-pcy3-6cne16-et2,-2213.220019,-2211.995171,0.80843,-2212.353192,0.148608,0.132895,-2212.5018,-2212.486086,           C1,,,
o  3e-pcy3-6cne17-et2-h2o,-2289.608747,-2288.306244,0.832641,-2288.71468,0.155365,0.13866,-2288.870046,-2288.85334,           C1,,,
o  3e-pcy3-6cne18-ts-et2-et3,-2289.586063,-2288.283863,0.831661,-2288.693418,0.153598,0.137886,-2288.847016,-2288.831305,-132.8,           C1,,
o  3e-pcy3-6cne19-et3-bpinoh,-2289.615615,-2288.317104,0.833345,-2288.721946,0.150835,0.136455,-2288.872781,-2288.858401,           C1,,,
o  3e-pcy3-6ome01-rxt,-2001.14033,-2000.045225,0.698641,-2000.391486,0.132117,0.121123,-2000.523603,-2000.512609,           C1,,,
o  3e-pcy3-6ome02-ts-rxt-c1,-2001.114917,-2000.019541,0.697614,-2000.367591,0.128974,0.120345,-2000.496566,-2000.487936,-120.28,           C1,,
o  3e-pcy3-6ome03-c1,-2001.134297,-2000.037158,0.697941,-2000.385871,0.130388,0.121862,-2000.516259,-2000.507734,           C1,,,
o  3e-pcy3-6ome04-ts-c1-c2,-2001.127213,-2000.031898,0.697304,-2000.379809,0.130355,0.121494,-2000.510163,-2000.501303,-229.33,           C1,,
o  3e-pcy3-6ome05-c2,-2001.18212,-2000.079278,0.699545,-2000.432494,0.132366,0.121014,-2000.56486,-2000.553508,           C1,,,
o  3e-pcy3-6ome06-c2-h2o,-2077.567502,-2076.384726,0.724049,-2076.790115,0.139292,0.127302,-2076.929407,-2076.917417,           C1,,,
o  3e-pcy3-6ome07-ts-c2-c3,-2077.557764,-2076.377785,0.724038,-2076.781726,0.134473,0.124493,-2076.916199,-2076.906219,-59.71,           C1,,
o  3e-pcy3-6ome08-c3-boh3,-2077.569118,-2076.393414,0.723825,-2076.79253,0.136865,0.125965,-2076.929395,-2076.918495,           C1,,,
o  3e-pcy3-6ome09-c3,-1825.244031,-1824.326387,0.673079,-1824.524562,0.124311,0.114138,-1824.648873,-1824.638699,           C1,,,
o  3e-pcy3-6ome10-ts-c3-c4,-1825.19856,-1824.285521,0.669501,-1824.483257,0.120739,0.113117,-1824.603996,-1824.596374,-787.69,           C1,,
o  3e-pcy3-6ome11-c4,-1825.222241,-1824.304816,0.674799,-1824.501478,0.120799,0.113357,-1824.622277,-1824.614835,           C1,,,
o  3e-pcy3-6ome12-ts-rxt-t1,-2001.124206,-2000.02708,0.698046,-2000.376681,0.129878,0.119509,-2000.50656,-2000.496191,-55.88,           C1,,
o  3e-pcy3-6ome13-t1,-2001.135956,-2000.039891,0.698077,-2000.387343,0.132178,0.121911,-2000.519521,-2000.509254,           C1,,,
o  3e-pcy3-6ome14-ts-t1-t2,-2001.116171,-2000.022978,0.696579,-2000.369289,0.133821,0.121375,-2000.50311,-2000.490664,-175.09,           C1,,
o  3e-pcy3-6ome15-t2,-2001.136334,-2000.044132,0.69782,-2000.387492,0.137167,0.123164,-2000.524659,-2000.510656,           C1,,,
o  3e-pcy3-6ome16-t2-h2o,-2077.522639,-2076.356145,0.722493,-2076.746485,0.142001,0.128206,-2076.888486,-2076.874692,           C1,,,
o  3e-pcy3-6ome17-ts-t2-t3,-2077.501259,-2076.334059,0.72151,-2076.725817,0.141935,0.12948,-2076.867752,-2076.855297,-113.98,           C1,,
o  3e-pcy3-6ome18-t3-boh3,-2077.51754,-2076.356214,0.72371,-2076.741024,0.137863,0.126934,-2076.878887,-2076.867958,           C1,,,
o  3e-pcy3-6ome19-t3,-1825.213028,-1824.293274,0.673095,-1824.492655,0.128181,0.115861,-1824.620836,-1824.608516,           C1,,,
o  3e-pcy3-6ome20-ts-t3-t4,-1825.180102,-1824.273841,0.668485,-1824.465397,0.12414,0.114127,-1824.589537,-1824.579524,-1136.13,           C1,,
o  3e-pcy3-6ome21-t4,-1825.225302,-1824.302328,0.672972,-1824.505131,0.127753,0.115676,-1824.632884,-1824.620806,           C1,,,
o  3e-pcy3-6omee01-ecrxt,-2235.487581,-2234.233352,0.841822,-2234.587596,0.141407,0.130777,-2234.729003,-2234.718374,           C1,,,
o  3e-pcy3-6omee02-ts-ecrxt-ec1,-2235.46744,-2234.217781,0.840025,-2234.569335,0.142691,0.130483,-2234.712026,-2234.699818,-89.54,           C1,,
o  3e-pcy3-6omee03-ec1,-2235.479485,-2234.228833,0.841866,-2234.579584,0.140462,0.130418,-2234.720047,-2234.710002,           C1,,,
o  3e-pcy3-6omee04-ts-ec1-ec2,-2235.475108,-2234.222486,0.840284,-2234.576784,0.141324,0.130757,-2234.718108,-2234.707541,-173.58,           C1,,
o  3e-pcy3-6omee05-ec2,-2235.530506,-2234.275493,0.842444,-2234.629928,0.144426,0.130355,-2234.774354,-2234.760283,           C1,,,
o  3e-pcy3-6omee06-ec2-h2o,-2311.917444,-2310.585807,0.867327,-2310.98907,0.152261,0.13584,-2311.141331,-2311.12491,           C1,,,
o  3e-pcy3-6omee07-ts-ec2-ec3,-2311.910619,-2310.576138,0.866316,-2310.983685,0.149096,0.135096,-2311.132781,-2311.118781,-62.11,           C1,,
o  3e-pcy3-6omee08-ec3-bpinoh,-2311.916649,-2310.584738,0.866629,-2310.988775,0.151397,0.136454,-2311.140172,-2311.125228,           C1,,,
o  3e-pcy3-6omee12-etrxt,-2235.489732,-2234.23508,0.841061,-2234.590018,0.144695,0.131603,-2234.734712,-2234.72162,           C1,,,
o  3e-pcy3-6omee13-ts-etrxt-et1,-2235.475292,-2234.220287,0.840378,-2234.577104,0.142141,0.129678,-2234.719245,-2234.706782,-41.06,           C1,,
o  3e-pcy3-6omee14-et1,-2235.486319,-2234.232971,0.840515,-2234.586933,0.145077,0.132049,-2234.73201,-2234.718983,           C1,,,
o  3e-pcy3-6omee15-ts-et1-et2,-2235.465642,-2234.214389,0.839453,-2234.567538,0.147416,0.131686,-2234.714955,-2234.699225,-179.2,           C1,,
o  3e-pcy3-6omee16-et2,-2235.480724,-2234.231641,0.841128,-2234.580282,0.148849,0.133367,-2234.729131,-2234.713648,           C1,,,
o  3e-pcy3-6omee17-et2-h2o,-2311.867982,-2310.541685,0.865214,-2310.940333,0.156089,0.139295,-2311.096422,-2311.079628,           C1,,,
o  3e-pcy3-6omee18-ts-et2-et3,-2311.847087,-2310.521327,0.864434,-2310.920755,0.154235,0.138274,-2311.07499,-2311.05903,-125.32,           C1,,
o  3e-pcy3-6omee19-et3-bpinoh,-2311.876693,-2310.554512,0.866127,-2310.949332,0.151207,0.136875,-2311.100538,-2311.086206,           C1,,,
o  3h-ptbu3-6cn01-rxt,-1746.85989,-1745.945372,0.554948,-1746.258456,0.110877,0.103878,-1746.369332,-1746.362334,           C1,,,
o  3h-ptbu3-6cn02-ts-rxt-c1,-1746.837006,-1745.918664,0.552886,-1746.237641,0.109556,0.10444,-1746.347197,-1746.342081,-21.99,           C1,,
o  3h-ptbu3-6cn03-c1,-1746.837986,-1745.922866,0.553631,-1746.237418,0.110363,0.105145,-1746.347781,-1746.342563,           C1,,,
o  3h-ptbu3-6cn04-ts-c1-c2,-1746.832041,-1745.919044,0.552257,-1746.233094,0.109737,0.104711,-1746.342831,-1746.337804,-135.08,           C1,,
o  3h-ptbu3-6cn05-c2,-1746.903091,-1745.982065,0.555159,-1746.301264,0.111943,0.104591,-1746.413207,-1746.405855,           C1,,,
o  3h-ptbu3-6cn06-c2-h2o,-1823.289604,-1822.287641,0.57995,-1822.659833,0.117986,0.110703,-1822.777819,-1822.770536,           C1,,,
o  3h-ptbu3-6cn07-ts-c2-c3,-1823.279178,-1822.280219,0.57975,-1822.650792,0.114323,0.108165,-1822.765115,-1822.758958,-66.46,           C1,,
o  3h-ptbu3-6cn08-c3-boh3,-1823.28359,-1822.286473,0.57994,-1822.65439,0.116273,0.109483,-1822.770663,-1822.763873,           C1,,,
o  3h-ptbu3-6cn09-c3,-1570.96542,-1570.226564,0.52892,-1570.393517,0.102831,0.097796,-1570.496349,-1570.491314,           C1,,,
o  3h-ptbu3-6cn10-ts-c3-c4,-1570.903889,-1570.173781,0.525277,-1570.335939,0.103057,0.097085,-1570.438996,-1570.433024,-859.34,           C1,,
o  3h-ptbu3-6cn11-c4,-1570.929371,-1570.188399,0.52938,-1570.356768,0.105003,0.09825,-1570.461771,-1570.455018,           C1,,,
o  3h-ptbu3-6cn12-ts-rxt-t1,-1746.843556,-1745.927102,0.553747,-1746.24378,0.108573,0.102892,-1746.352353,-1746.346672,-57.14,           C1,,
o  3h-ptbu3-6cn13-t1,-1746.855646,-1745.938053,0.553784,-1746.2549,0.110739,0.105053,-1746.365639,-1746.359953,           C1,,,
o  3h-ptbu3-6cn14-ts-t1-t2,-1746.838147,-1745.923844,0.552347,-1746.239124,0.110529,0.104524,-1746.349653,-1746.343648,-79.47,           C1,,
o  3h-ptbu3-6cn15-t2,-1746.865388,-1745.952072,0.554568,-1746.263786,0.113554,0.105545,-1746.37734,-1746.369332,           C1,,,
o  3h-ptbu3-6cn16-t2-h2o,-1823.249499,-1822.260921,0.57857,-1822.620903,0.119793,0.111485,-1822.740696,-1822.732387,           C1,,,
o  3h-ptbu3-6cn17-ts-t2-t3,-1823.228177,-1822.237108,0.576619,-1822.600759,0.120959,0.113601,-1822.721718,-1822.71436,-119.44,           C1,,
o  3h-ptbu3-6cn18-t3-boh3,-1823.254086,-1822.264489,0.57935,-1822.624799,0.119736,0.111491,-1822.744535,-1822.736291,           C1,,,
o  3h-ptbu3-6cn19-t3,-1570.941319,-1570.200948,0.529302,-1570.368528,0.104633,0.098691,-1570.473161,-1570.467219,           C1,,,
o  3h-ptbu3-6cn20-ts-t3-t4,-1570.908799,-1570.17777,0.524166,-1570.341759,0.103674,0.097542,-1570.445433,-1570.439301,-1129.13,           C1,,
o  3h-ptbu3-6cn21-t4,-1570.94578,-1570.205884,0.529668,-1570.373087,0.104088,0.097407,-1570.477174,-1570.470494,           C1,,,
o  3h-ptbu3-6cne01-ecrxt,-1981.205634,-1980.133338,0.697601,-1980.453279,0.121638,0.114286,-1980.574917,-1980.567564,           C1,,,
o  3h-ptbu3-6cne02-ts-ecrxt-ec1,-1981.189781,-1980.114201,0.696217,-1980.439198,0.121065,0.113754,-1980.560263,-1980.552951,-7.5,           C1,,
o  3h-ptbu3-6cne03-ec1,-1981.192501,-1980.118283,0.696491,-1980.440924,0.123486,0.115086,-1980.56441,-1980.556011,           C1,,,
o  3h-ptbu3-6cne04-ts-ec1-ec2,-1981.178835,-1980.108847,0.695154,-1980.428872,0.122562,0.114659,-1980.551434,-1980.543531,-248.41,           C1,,
